year,age,sex,cause,deaths
2023,46,Male,Cancer,923
2023,46,Male,Chronic lower respiratory disease,61
2023,46,Male,Diabetes,301
2023,46,Male,Drug overdose,1591
2023,46,Male,Heart disease,1410
2023,46,Male,Homicide,276
2023,46,Male,Other causes,1776
2023,46,Male,Other unintentional injury,581
2023,46,Male,Stroke,209
2023,46,Male,Suicide,550
2023,47,Female,Alcohol-induced,269
2023,47,Female,Alzheimer disease,3
2023,47,Female,COVID-19,33
2023,47,Female,Cancer,1243
2023,47,Female,Chronic lower respiratory disease,71
2023,47,Female,Diabetes,169
2023,47,Female,Drug overdose,625
2023,47,Female,Heart disease,679
2023,47,Female,Homicide,61
2023,47,Female,Other causes,1187
2023,47,Female,Other unintentional injury,185
2023,47,Female,Stroke,172
2023,47,Female,Suicide,120
2023,47,Male,Alcohol-induced,598
2023,47,Male,Alzheimer disease,3
2023,47,Male,COVID-19,40
2023,47,Male,Cancer,1007
2023,47,Male,Chronic lower respiratory disease,66
2023,47,Male,Diabetes,302
2023,47,Male,Drug overdose,1540
2023,47,Male,Heart disease,1538
2023,47,Male,Homicide,222
2023,47,Male,Other causes,1783
2023,47,Male,Other unintentional injury,575
2023,47,Male,Stroke,226
2023,47,Male,Suicide,514
2023,48,Female,Alcohol-induced,281
2023,48,Female,Alzheimer disease,2
2023,48,Female,COVID-19,44
2023,48,Female,Cancer,1350
2023,48,Female,Chronic lower respiratory disease,77
2023,48,Female,Diabetes,180
2023,48,Female,Drug overdose,642
2023,48,Female,Heart disease,712
2023,48,Female,Homicide,60
2023,48,Female,Other causes,1334
2023,48,Female,Other unintentional injury,180
2023,48,Female,Stroke,175
2023,48,Female,Suicide,131
2023,48,Male,Alcohol-induced,637
2023,48,Male,Alzheimer disease,1
2023,48,Male,COVID-19,49
2023,48,Male,Cancer,1186
2023,48,Male,Chronic lower respiratory disease,90
2023,48,Male,Diabetes,346
2023,48,Male,Drug overdose,1419
2023,48,Male,Heart disease,1597
2023,48,Male,Homicide,188
2023,48,Male,Other causes,1942
2023,48,Male,Other unintentional injury,500
2023,48,Male,Stroke,294
2023,48,Male,Suicide,496
2023,49,Female,Alcohol-induced,294
2023,49,Female,Alzheimer disease,7
2023,49,Female,COVID-19,55
2023,49,Female,Cancer,1493
2023,49,Female,Chronic lower respiratory disease,89
2023,49,Female,Diabetes,187
2023,49,Female,Drug overdose,632
2023,49,Female,Heart disease,693
2023,49,Female,Homicide,57
2023,49,Female,Other causes,1397
2023,49,Female,Other unintentional injury,189
2023,49,Female,Stroke,200
2023,49,Female,Suicide,116
2023,49,Male,Alcohol-induced,660
2023,49,Male,Alzheimer disease,4
2023,49,Male,COVID-19,53
2023,49,Male,Cancer,1331
2023,49,Male,Chronic lower respiratory disease,95
2023,49,Male,Diabetes,361
2023,49,Male,Drug overdose,1466
2023,49,Male,Heart disease,1940
2023,49,Male,Homicide,174
2023,49,Male,Other causes,2080
2023,49,Male,Other unintentional injury,535
2023,49,Male,Stroke,283
2023,49,Male,Suicide,574
2023,50,Female,Alcohol-induced,258
2023,50,Female,Alzheimer disease,6
2023,50,Female,COVID-19,57
2023,50,Female,Cancer,1704
2023,50,Female,Chronic lower respiratory disease,144
2023,50,Female,Diabetes,235
2023,50,Female,Drug overdose,618
2023,50,Female,Heart disease,858
2023,50,Female,Homicide,52
2023,50,Female,Other causes,1610
2023,50,Female,Other unintentional injury,189
2023,50,Female,Stroke,216
2023,50,Female,Suicide,111
2023,50,Male,Alcohol-induced,683
2023,50,Male,Alzheimer disease,5
2023,50,Male,COVID-19,48
2023,50,Male,Cancer,1494
2023,50,Male,Chronic lower respiratory disease,123
2023,50,Male,Diabetes,442
2023,50,Male,Drug overdose,1395
2023,50,Male,Heart disease,2131
2023,50,Male,Homicide,190
2023,50,Male,Other causes,2177
2023,50,Male,Other unintentional injury,583
2023,50,Male,Stroke,319
2023,50,Male,Suicide,512
2023,51,Female,Alcohol-induced,292
2023,51,Female,Alzheimer disease,9
2023,51,Female,COVID-19,51
2023,51,Female,Cancer,1971
2023,51,Female,Chronic lower respiratory disease,180
2023,51,Female,Diabetes,276
2023,51,Female,Drug overdose,649
2023,51,Female,Heart disease,1074
2023,51,Female,Homicide,52
2023,51,Female,Other causes,1776
2023,51,Female,Other unintentional injury,203
2023,51,Female,Stroke,242
2023,51,Female,Suicide,103
2023,51,Male,Alcohol-induced,718
2023,51,Male,Alzheimer disease,2
2023,51,Male,COVID-19,70
2023,51,Male,Cancer,1752
2023,51,Male,Chronic lower respiratory disease,128
2023,51,Male,Diabetes,468
2023,51,Male,Drug overdose,1577
2023,51,Male,Heart disease,2470
2023,51,Male,Homicide,192
2023,51,Male,Other causes,2548
2023,51,Male,Other unintentional injury,553
2023,51,Male,Stroke,353
2023,51,Male,Suicide,544
2023,52,Female,Alcohol-induced,366
2023,52,Female,Alzheimer disease,11
2023,52,Female,COVID-19,78
2023,52,Female,Cancer,2228
2023,52,Female,Chronic lower respiratory disease,209
2023,52,Female,Diabetes,291
2023,52,Female,Drug overdose,687
2023,52,Female,Heart disease,1140
2023,52,Female,Homicide,54
2023,52,Female,Other causes,2053
2023,52,Female,Other unintentional injury,209
2023,52,Female,Stroke,288
2023,52,Female,Suicide,128
2023,52,Male,Alcohol-induced,871
2023,52,Male,Alzheimer disease,5
2023,52,Male,COVID-19,67
2023,52,Male,Cancer,2129
2023,52,Male,Chronic lower respiratory disease,176
2023,52,Male,Diabetes,553
2023,52,Male,Drug overdose,1575
2023,52,Male,Heart disease,2830
2023,52,Male,Homicide,182
2023,52,Male,Other causes,2906
2023,52,Male,Other unintentional injury,635
2023,52,Male,Stroke,373
2023,52,Male,Suicide,565
2023,53,Female,Alcohol-induced,376
2023,53,Female,Alzheimer disease,8
2023,53,Female,COVID-19,78
2023,53,Female,Cancer,2481
2023,53,Female,Chronic lower respiratory disease,230
2023,53,Female,Diabetes,332
2023,53,Female,Drug overdose,688
2023,53,Female,Heart disease,1218
2023,53,Female,Homicide,43
2023,53,Female,Other causes,2194
2023,53,Female,Other unintentional injury,201
2023,53,Female,Stroke,301
2023,53,Female,Suicide,131
2023,53,Male,Alcohol-induced,873
2023,53,Male,Alzheimer disease,7
2023,53,Male,COVID-19,83
2023,53,Male,Cancer,2390
2023,53,Male,Chronic lower respiratory disease,217
2023,53,Male,Diabetes,663
2023,53,Male,Drug overdose,1620
2023,53,Male,Heart disease,3095
2023,53,Male,Homicide,183
2023,53,Male,Other causes,3103
2023,53,Male,Other unintentional injury,618
2023,53,Male,Stroke,427
2023,53,Male,Suicide,619
2023,54,Female,Alcohol-induced,390
2023,54,Female,Alzheimer disease,17
2023,54,Female,COVID-19,76
2023,54,Female,Cancer,2562
2023,54,Female,Chronic lower respiratory disease,280
2023,54,Female,Diabetes,353
2023,54,Female,Drug overdose,685
2023,54,Female,Heart disease,1321
2023,54,Female,Homicide,50
2023,54,Female,Other causes,2280
2023,54,Female,Other unintentional injury,182
2023,54,Female,Stroke,329
2023,54,Female,Suicide,128
2023,54,Male,Alcohol-induced,902
2023,54,Male,Alzheimer disease,10
2023,54,Male,COVID-19,93
2023,54,Male,Cancer,2642
2023,54,Male,Chronic lower respiratory disease,223
2023,54,Male,Diabetes,640
2023,54,Male,Drug overdose,1550
2023,54,Male,Heart disease,3254
2023,54,Male,Homicide,152
2023,54,Male,Other causes,3312
2023,54,Male,Other unintentional injury,595
2023,54,Male,Stroke,467
2023,54,Male,Suicide,577
2023,55,Female,Alcohol-induced,367
2023,55,Female,Alzheimer disease,27
2023,55,Female,COVID-19,89
2023,55,Female,Cancer,2853
2023,55,Female,Chronic lower respiratory disease,311
2023,55,Female,Diabetes,360
2023,55,Female,Drug overdose,649
2023,55,Female,Heart disease,1485
2023,55,Female,Homicide,44
2023,55,Female,Other causes,2398
2023,55,Female,Other unintentional injury,216
2023,55,Female,Stroke,339
2023,55,Female,Suicide,125
2023,55,Male,Alcohol-induced,918
2023,55,Male,Alzheimer disease,13
2023,55,Male,COVID-19,107
2023,55,Male,Cancer,2828
2023,55,Male,Chronic lower respiratory disease,286
2023,55,Male,Diabetes,663
2023,55,Male,Drug overdose,1538
2023,55,Male,Heart disease,3415
2023,55,Male,Homicide,139
2023,55,Male,Other causes,3428
2023,55,Male,Other unintentional injury,600
2023,55,Male,Stroke,436
2023,55,Male,Suicide,565
2023,56,Female,Alcohol-induced,373
2023,56,Female,Alzheimer disease,28
2023,56,Female,COVID-19,104
2023,56,Female,Cancer,3114
2023,56,Female,Chronic lower respiratory disease,354
2023,56,Female,Diabetes,408
2023,56,Female,Drug overdose,678
2023,56,Female,Heart disease,1615
2023,56,Female,Homicide,34
2023,56,Female,Other causes,2549
2023,56,Female,Other unintentional injury,206
2023,56,Female,Stroke,363
2023,56,Female,Suicide,124
2023,56,Male,Alcohol-induced,924
2023,56,Male,Alzheimer disease,27
2023,56,Male,COVID-19,126
2023,56,Male,Cancer,3312
2023,56,Male,Chronic lower respiratory disease,325
2023,56,Male,Diabetes,739
2023,56,Male,Drug overdose,1598
2023,56,Male,Heart disease,3861
2023,56,Male,Homicide,148
2023,56,Male,Other causes,3635
2023,56,Male,Other unintentional injury,650
2023,56,Male,Stroke,504
2023,56,Male,Suicide,520
2023,57,Female,Alcohol-induced,396
2023,57,Female,Alzheimer disease,59
2023,57,Female,COVID-19,116
2023,57,Female,Cancer,3609
2023,57,Female,Chronic lower respiratory disease,452
2023,57,Female,Diabetes,457
2023,57,Female,Drug overdose,658
2023,57,Female,Heart disease,1869
2023,57,Female,Homicide,49
2023,57,Female,Other causes,2926
2023,57,Female,Other unintentional injury,229
2023,57,Female,Stroke,387
2023,57,Female,Suicide,141
2023,57,Male,Alcohol-induced,971
2023,57,Male,Alzheimer disease,33
2023,57,Male,COVID-19,138
2023,57,Male,Cancer,3761
2023,57,Male,Chronic lower respiratory disease,431
2023,57,Male,Diabetes,897
2023,57,Male,Drug overdose,1681
2023,57,Male,Heart disease,4240
2023,57,Male,Homicide,138
2023,57,Male,Other causes,4220
2023,57,Male,Other unintentional injury,650
2023,57,Male,Stroke,635
2023,57,Male,Suicide,537
2023,58,Female,Alcohol-induced,410
2023,58,Female,Alzheimer disease,48
2023,58,Female,COVID-19,138
2023,58,Female,Cancer,3890
2023,58,Female,Chronic lower respiratory disease,615
2023,58,Female,Diabetes,504
2023,58,Female,Drug overdose,670
2023,58,Female,Heart disease,2039
2023,58,Female,Homicide,57
2023,58,Female,Other causes,3275
2023,58,Female,Other unintentional injury,230
2023,58,Female,Stroke,468
2023,58,Female,Suicide,123
2023,58,Male,Alcohol-induced,1050
2023,58,Male,Alzheimer disease,42
2023,58,Male,COVID-19,162
2023,58,Male,Cancer,4448
2023,58,Male,Chronic lower respiratory disease,496
2023,58,Male,Diabetes,925
2023,58,Male,Drug overdose,1683
2023,58,Male,Heart disease,4814
2023,58,Male,Homicide,159
2023,58,Male,Other causes,4742
2023,58,Male,Other unintentional injury,718
2023,58,Male,Stroke,679
2023,58,Male,Suicide,611
2023,59,Female,Alcohol-induced,466
2023,59,Female,Alzheimer disease,53
2023,59,Female,COVID-19,158
2023,59,Female,Cancer,4567
2023,59,Female,Chronic lower respiratory disease,696
2023,59,Female,Diabetes,510
2023,59,Female,Drug overdose,647
2023,59,Female,Heart disease,2267
2023,59,Female,Homicide,54
2023,59,Female,Other causes,3675
2023,59,Female,Other unintentional injury,249
2023,59,Female,Stroke,493
2023,59,Female,Suicide,134
2023,59,Male,Alcohol-induced,1132
2023,59,Male,Alzheimer disease,34
2023,59,Male,COVID-19,196
2023,59,Male,Cancer,4959
2023,59,Male,Chronic lower respiratory disease,698
2023,59,Male,Diabetes,1041
2023,59,Male,Drug overdose,1591
2023,59,Male,Heart disease,5293
2023,59,Male,Homicide,158
2023,59,Male,Other causes,5165
2023,59,Male,Other unintentional injury,687
2023,59,Male,Stroke,775
2023,59,Male,Suicide,639
2023,60,Female,Alcohol-induced,475
2023,60,Female,Alzheimer disease,85
2023,60,Female,COVID-19,173
2023,60,Female,Cancer,5008
2023,60,Female,Chronic lower respiratory disease,898
2023,60,Female,Diabetes,623
2023,60,Female,Drug overdose,627
2023,60,Female,Heart disease,2492
2023,60,Female,Homicide,50
2023,60,Female,Other causes,4063
2023,60,Female,Other unintentional injury,249
2023,60,Female,Stroke,534
2023,60,Female,Suicide,131
2023,60,Male,Alcohol-induced,1147
2023,60,Male,Alzheimer disease,57
2023,60,Male,COVID-19,214
2023,60,Male,Cancer,5681
2023,60,Male,Chronic lower respiratory disease,870
2023,60,Male,Diabetes,1101
2023,60,Male,Drug overdose,1508
2023,60,Male,Heart disease,5884
2023,60,Male,Homicide,126
2023,60,Male,Other causes,5498
2023,60,Male,Other unintentional injury,706
2023,60,Male,Stroke,871
2023,60,Male,Suicide,618
2023,61,Female,Alcohol-induced,457
2023,61,Female,Alzheimer disease,97
2023,61,Female,COVID-19,165
2023,61,Female,Cancer,5460
2023,61,Female,Chronic lower respiratory disease,1039
2023,61,Female,Diabetes,633
2023,61,Female,Drug overdose,621
2023,61,Female,Heart disease,2860
2023,61,Female,Homicide,36
2023,61,Female,Other causes,4423
2023,61,Female,Other unintentional injury,252
2023,61,Female,Stroke,625
2023,61,Female,Suicide,101
2023,61,Male,Alcohol-induced,1124
2023,61,Male,Alzheimer disease,63
2023,61,Male,COVID-19,241
2023,61,Male,Cancer,6384
2023,61,Male,Chronic lower respiratory disease,927
2023,61,Male,Diabetes,1096
2023,61,Male,Drug overdose,1452
2023,61,Male,Heart disease,6357
2023,61,Male,Homicide,121
2023,61,Male,Other causes,6129
2023,61,Male,Other unintentional injury,741
2023,61,Male,Stroke,902
2023,61,Male,Suicide,542
2023,62,Female,Alcohol-induced,421
2023,62,Female,Alzheimer disease,111
2023,62,Female,COVID-19,234
2023,62,Female,Cancer,6022
2023,62,Female,Chronic lower respiratory disease,1126
2023,62,Female,Diabetes,747
2023,62,Female,Drug overdose,564
2023,62,Female,Heart disease,3130
2023,62,Female,Homicide,44
2023,62,Female,Other causes,4799
2023,62,Female,Other unintentional injury,278
2023,62,Female,Stroke,700
2023,62,Female,Suicide,130
2023,62,Male,Alcohol-induced,1236
2023,62,Male,Alzheimer disease,84
2023,62,Male,COVID-19,269
2023,62,Male,Cancer,6988
2023,62,Male,Chronic lower respiratory disease,1055
2023,62,Male,Diabetes,1183
2023,62,Male,Drug overdose,1432
2023,62,Male,Heart disease,6784
2023,62,Male,Homicide,129
2023,62,Male,Other causes,6557
2023,62,Male,Other unintentional injury,690
2023,62,Male,Stroke,1020
2023,62,Male,Suicide,557
2023,63,Female,Alcohol-induced,439
2023,63,Female,Alzheimer disease,135
2023,63,Female,COVID-19,244
2023,63,Female,Cancer,6507
2023,63,Female,Chronic lower respiratory disease,1301
2023,63,Female,Diabetes,760
2023,63,Female,Drug overdose,506
2023,63,Female,Heart disease,3338
2023,63,Female,Homicide,54
2023,63,Female,Other causes,5145
2023,63,Female,Other unintentional injury,249
2023,63,Female,Stroke,804
2023,63,Female,Suicide,122
2023,63,Male,Alcohol-induced,1199
2023,63,Male,Alzheimer disease,111
2023,63,Male,COVID-19,280
2023,63,Male,Cancer,7637
2023,63,Male,Chronic lower respiratory disease,1189
2023,63,Male,Diabetes,1268
2023,63,Male,Drug overdose,1291
2023,63,Male,Heart disease,7177
2023,63,Male,Homicide,121
2023,63,Male,Other causes,7031
2023,63,Male,Other unintentional injury,736
2023,63,Male,Stroke,1010
2023,63,Male,Suicide,529
2023,64,Female,Alcohol-induced,404
2023,64,Female,Alzheimer disease,149
2023,64,Female,COVID-19,260
2023,64,Female,Cancer,6719
2023,64,Female,Chronic lower respiratory disease,1365
2023,64,Female,Diabetes,729
2023,64,Female,Drug overdose,493
2023,64,Female,Heart disease,3576
2023,64,Female,Homicide,47
2023,64,Female,Other causes,5389
2023,64,Female,Other unintentional injury,242
2023,64,Female,Stroke,806
2023,64,Female,Suicide,96
2023,64,Male,Alcohol-induced,1065
2023,64,Male,Alzheimer disease,111
2023,64,Male,COVID-19,285
2023,64,Male,Cancer,8184
2023,64,Male,Chronic lower respiratory disease,1355
2023,64,Male,Diabetes,1357
2023,64,Male,Drug overdose,1186
2023,64,Male,Heart disease,7565
2023,64,Male,Homicide,98
2023,64,Male,Other causes,7265
2023,64,Male,Other unintentional injury,707
2023,64,Male,Stroke,1136
2023,64,Male,Suicide,516
2023,65,Female,Alcohol-induced,393
2023,65,Female,Alzheimer disease,193
2023,65,Female,COVID-19,281
2023,65,Female,Cancer,7319
2023,65,Female,Chronic lower respiratory disease,1447
2023,65,Female,Diabetes,855
2023,65,Female,Drug overdose,383
2023,65,Female,Heart disease,3750
2023,65,Female,Homicide,31
2023,65,Female,Other causes,5862
2023,65,Female,Other unintentional injury,251
2023,65,Female,Stroke,915
2023,65,Female,Suicide,98
2023,65,Male,Alcohol-induced,1023
2023,65,Male,Alzheimer disease,141
2023,65,Male,COVID-19,343
2023,65,Male,Cancer,8589
2023,65,Male,Chronic lower respiratory disease,1594
2023,65,Male,Diabetes,1359
2023,65,Male,Drug overdose,1043
2023,65,Male,Heart disease,7879
2023,65,Male,Homicide,92
2023,65,Male,Other causes,7701
2023,65,Male,Other unintentional injury,647
2023,65,Male,Stroke,1162
2023,65,Male,Suicide,492
2023,66,Female,Alcohol-induced,342
2023,66,Female,Alzheimer disease,224
2023,66,Female,COVID-19,286
2023,66,Female,Cancer,7567
2023,66,Female,Chronic lower respiratory disease,1655
2023,66,Female,Diabetes,862
2023,66,Female,Drug overdose,370
2023,66,Female,Heart disease,3971
2023,66,Female,Homicide,43
2023,66,Female,Other causes,6254
2023,66,Female,Other unintentional injury,272
2023,66,Female,Stroke,943
2023,66,Female,Suicide,81
2023,66,Male,Alcohol-induced,1028
2023,66,Male,Alzheimer disease,190
2023,66,Male,COVID-19,365
2023,66,Male,Cancer,9305
2023,66,Male,Chronic lower respiratory disease,1663
2023,66,Male,Diabetes,1443
2023,66,Male,Drug overdose,922
2023,66,Male,Heart disease,8230
2023,66,Male,Homicide,89
2023,66,Male,Other causes,8142
2023,66,Male,Other unintentional injury,666
2023,66,Male,Stroke,1227
2023,66,Male,Suicide,454
2023,67,Female,Alcohol-induced,325
2023,67,Female,Alzheimer disease,241
2023,67,Female,COVID-19,286
2023,67,Female,Cancer,7731
2023,67,Female,Chronic lower respiratory disease,1643
2023,67,Female,Diabetes,942
2023,67,Female,Drug overdose,284
2023,67,Female,Heart disease,4221
2023,67,Female,Homicide,28
2023,67,Female,Other causes,6595
2023,67,Female,Other unintentional injury,250
2023,67,Female,Stroke,998
2023,67,Female,Suicide,83
2023,67,Male,Alcohol-induced,910
2023,67,Male,Alzheimer disease,216
2023,67,Male,COVID-19,393
2023,67,Male,Cancer,9384
2023,67,Male,Chronic lower respiratory disease,1784
2023,67,Male,Diabetes,1493
2023,67,Male,Drug overdose,811
2023,67,Male,Heart disease,8204
2023,67,Male,Homicide,64
2023,67,Male,Other causes,8527
2023,67,Male,Other unintentional injury,629
2023,67,Male,Stroke,1327
2023,67,Male,Suicide,466
2023,68,Female,Alcohol-induced,272
2023,68,Female,Alzheimer disease,363
2023,68,Female,COVID-19,358
2023,68,Female,Cancer,7864
2023,68,Female,Chronic lower respiratory disease,1717
2023,68,Female,Diabetes,956
2023,68,Female,Drug overdose,273
2023,68,Female,Heart disease,4427
2023,68,Female,Homicide,27
2023,68,Female,Other causes,6899
2023,68,Female,Other unintentional injury,277
2023,68,Female,Stroke,1132
2023,68,Female,Suicide,83
2023,68,Male,Alcohol-induced,840
2023,68,Male,Alzheimer disease,238
2023,68,Male,COVID-19,444
2023,68,Male,Cancer,9806
2023,68,Male,Chronic lower respiratory disease,1933
2023,68,Male,Diabetes,1535
2023,68,Male,Drug overdose,663
2023,68,Male,Heart disease,8536
2023,68,Male,Homicide,66
2023,68,Male,Other causes,8736
2023,68,Male,Other unintentional injury,587
2023,68,Male,Stroke,1450
2023,68,Male,Suicide,415
2023,69,Female,Alcohol-induced,290
