year,state,population,sex,table,age_label,age,qx,lx,dx,Lx,Tx,ex,open_interval,mx
2022,TX,Total,Both,1,65–66,65,0.014886598102748394,82134.34375,1222.700927734375,,,18.251903533935547,FALSE,0.014998234446979888
2022,TX,Total,Both,1,66–67,66,0.01618313044309616,80911.640625,1309.4036865234375,,,17.52016258239746,FALSE,0.01631514550706563
2022,TX,Total,Both,1,67–68,67,0.017505869269371033,79602.234375,1393.50634765625,,,16.800132751464844,FALSE,0.01766045003413898
2022,TX,Total,Both,1,68–69,68,0.01889919675886631,78208.7265625,1478.0821533203125,,,16.090564727783203,FALSE,0.019079490279289898
2022,TX,Total,Both,1,69–70,69,0.020387953147292137,76730.640625,1564.3807373046875,,,15.390892028808594,FALSE,0.02059792794220058
2022,TX,Total,Both,1,70–71,70,0.021999221295118332,75166.2578125,1653.59912109375,,,14.700804710388184,FALSE,0.02224389548473542
2022,TX,Total,Both,1,71–72,71,0.02377559430897236,73512.65625,1747.80712890625,,,14.02023983001709,FALSE,0.024061634134771987
2022,TX,Total,Both,1,72–73,72,0.02577187679708004,71764.8515625,1849.514892578125,,,13.349519729614258,FALSE,0.026108306830589192
2022,TX,Total,Both,1,73–74,73,0.02802782878279686,69915.3359375,1959.5750732421875,,,12.68943691253662,FALSE,0.028426190989801477
2022,TX,Total,Both,1,74–75,74,0.030597267672419548,67955.7578125,2079.260498046875,,,12.040932655334473,FALSE,0.031072636561499552
2022,TX,Total,Both,1,75–76,75,0.033499691635370255,65876.5,2206.842529296875,,,11.405198097229004,FALSE,0.0340703649960056
2022,TX,Total,Both,1,76–77,76,0.03681458160281181,63669.65625,2343.9716796875,,,10.78318214416504,FALSE,0.037504946051268556
2022,TX,Total,Both,1,77–78,77,0.040639400482177734,61325.68359375,2492.239013671875,,,10.176222801208496,FALSE,0.04148230855737189
2022,TX,Total,Both,1,78–79,78,0.04506857693195343,58833.4453125,2651.53955078125,,,9.586116790771484,FALSE,0.04610757840418088
2022,TX,Total,Both,1,79–80,79,0.05016069859266281,56181.90625,2818.123779296875,,,9.014941215515137,FALSE,0.05145111041351796
2022,TX,Total,Both,1,80–81,80,0.05585609748959541,53363.78125,2980.692626953125,,,8.46461296081543,FALSE,0.057460867395124814
2022,TX,Total,Both,1,81–82,81,0.062145933508872986,50383.08984375,3131.104248046875,,,7.935803890228272,FALSE,0.06413892003890742
2022,TX,Total,Both,1,82–83,82,0.06905216723680496,47251.984375,3262.851806640625,,,7.428529262542725,FALSE,0.07152152540339839
2022,TX,Total,Both,1,83–84,83,0.07663362473249435,43989.1328125,3371.046630859375,,,6.942446231842041,FALSE,0.07968697562557316
2022,TX,Total,Both,1,84–85,84,0.08513616770505905,40618.0859375,3458.068115234375,,,6.4771294593811035,FALSE,0.088921380485864
2022,TX,Total,Both,1,85–86,85,0.09511440247297288,37160.01953125,3534.453125,,,6.033353328704834,FALSE,0.09986363758165101
2022,TX,Total,Both,1,86–87,86,0.10604885220527648,33625.56640625,3565.95263671875,,,5.614975929260254,FALSE,0.1119868929341261
2022,TX,Total,Both,1,87–88,87,0.11798086017370224,30059.61328125,3546.458984375,,,5.221762180328369,FALSE,0.12537689726640225
2022,TX,Total,Both,1,88–89,88,0.13094180822372437,26513.154296875,3471.680419921875,,,4.853355884552002,FALSE,0.14011528244530758
2022,TX,Total,Both,1,89–90,89,0.14495046436786652,23041.474609375,3339.87255859375,,,4.509280204772949,FALSE,0.1562766509288634
2022,TX,Total,Both,1,90–91,90,0.1600101739168167,19701.6015625,3152.456787109375,,,4.1889448165893555,FALSE,0.1739250637678068
2022,TX,Total,Both,1,91–92,91,0.17610640823841095,16549.14453125,2914.410400390625,,,3.8916542530059814,FALSE,0.193110397485766
2022,TX,Total,Both,1,92–93,92,0.1932043582201004,13634.734375,2634.2900390625,,,3.616616487503052,FALSE,0.21386409591930616
2022,TX,Total,Both,1,93–94,93,0.2112474888563156,11000.4443359375,2323.816162109375,,,3.3629565238952637,FALSE,0.23619532332200519
2022,TX,Total,Both,1,94–95,94,0.2301565408706665,8676.6279296875,1996.982666015625,,,3.129727363586426,FALSE,0.26008689037830607
2022,TX,Total,Both,1,95–96,95,0.24982966482639313,6679.6455078125,1668.7735595703125,,,2.9159247875213623,FALSE,0.2854918287728965
2022,TX,Total,Both,1,96–97,96,0.27014368772506714,5010.8720703125,1353.655517578125,,,2.72050142288208,FALSE,0.31233078239868534
2022,TX,Total,Both,1,97–98,97,0.2909565269947052,3657.216552734375,1064.091064453125,,,2.542381525039673,FALSE,0.34049049259474723
2022,TX,Total,Both,1,98–99,98,0.3121107220649719,2593.12548828125,809.34228515625,,,2.38047456741333,FALSE,0.3698236918085168
2022,TX,Total,Both,1,99–100,99,0.333437979221344,1783.783203125,594.78106689453125,,,2.2336878776550293,FALSE,0.4001506995407877
2022,TX,Total,Both,1,100 and older,100,1,1189.002197265625,1189.002197265625,,,2.100939989089966,FALSE,
2022,UT,Total,Both,1,0–1,0,0.004886989016085863,100000,488.6989135742187,,,79.04420471191406,FALSE,0.00489895959695615
2022,UT,Total,Both,1,1–2,1,4.40188217908144e-4,99511.3046875,43.80370330810547,,,78.43202209472656,FALSE,4.4028512206977167e-4
2022,UT,Total,Both,1,2–3,2,1.7022773681674153e-4,99467.5,16.932126998901367,,,77.466339111328125,FALSE,1.702422267912302e-4
2022,UT,Total,Both,1,3–4,3,2.282826753798872e-4,99450.5703125,22.702842712402344,,,76.47943878173828,FALSE,2.2830873484428862e-4
2022,UT,Total,Both,1,4–5,4,8.14751911093481e-5,99427.8671875,8.10090446472168,,,75.49678802490233,FALSE,8.147851034794905e-5
2022,UT,Total,Both,1,5–6,5,1.4560915587935597e-4,99419.765625,14.476428031921388,,,74.502899169921875,FALSE,1.456197576643524e-4
2022,UT,Total,Both,1,6–7,6,1.464890519855544e-4,99405.2890625,14.561786651611328,,,73.51367950439453,FALSE,1.4649978229266646e-4
2022,UT,Total,Both,1,7–8,7,1.4490271860267967e-4,99390.7265625,14.401986122131348,,,72.52437591552734,FALSE,1.4491321776228727e-4
2022,UT,Total,Both,1,8–9,8,1.381123292958364e-4,99376.328125,13.725095748901367,,,71.5348129272461,FALSE,1.3812186746225733e-4
2022,UT,Total,Both,1,9–10,9,1.2760970275849104e-4,99362.6015625,12.679632186889648,,,70.54462432861328,FALSE,1.2761784539614988e-4
2022,UT,Total,Both,1,10–11,10,1.190106268040836e-4,99349.921875,11.823696136474608,,,69.5535659790039,FALSE,1.1901770899015745e-4
2022,UT,Total,Both,1,11–12,11,1.2114628043491392e-4,99338.1015625,12.034441947937012,,,68.56178283691406,FALSE,1.2115361909007091e-4
2022,UT,Total,Both,1,12–13,12,1.4404897228814662e-4,99326.0703125,14.307818412780762,,,67.57002258300781,FALSE,1.4405934808866695e-4
2022,UT,Total,Both,1,13–14,13,1.93764892173931e-4,99311.765625,19.243133544921875,,,66.579681396484375,FALSE,1.9378366640954446e-4
2022,UT,Total,Both,1,14–15,14,2.641461614985019e-4,99292.5234375,26.227739334106445,,,65.59249114990234,FALSE,2.641810527040081e-4
2022,UT,Total,Both,1,15–16,15,3.4308043541386724e-4,99266.296875,34.05632400512695,,,64.60968780517578,FALSE,3.43139297603682e-4
2022,UT,Total,Both,1,16–17,16,4.2056789970956743e-4,99232.2421875,41.73389434814453,,,63.63168716430664,FALSE,4.206563569898468e-4
2022,UT,Total,Both,1,17–18,17,4.939371719956398e-4,99190.5078125,48.99387741088867,,,62.65825271606445,FALSE,4.940591890949699e-4
2022,UT,Total,Both,1,18–19,18,5.549853667616844e-4,99141.515625,55.022090911865234,,,61.688968658447266,FALSE,5.551394138872945e-4
2022,UT,Total,Both,1,19–20,19,6.039764848537743e-4,99086.4921875,59.84591293334961,,,60.72294998168945,FALSE,6.041589337483235e-4
2022,UT,Total,Both,1,20–21,20,6.50368514470756e-4,99026.6484375,64.40381622314453,,,59.75934219360352,FALSE,6.505800728685239e-4
2022,UT,Total,Both,1,21–22,21,6.96230330504477e-4,98962.2421875,68.9005126953125,,,58.797908782958984,FALSE,6.964727832425092e-4
2022,UT,Total,Both,1,22–23,22,7.360431482084095e-4,98893.34375,72.789764404296875,,,57.838523864746094,FALSE,7.363141276927182e-4
2022,UT,Total,Both,1,23–24,23,7.718795095570385e-4,98820.5546875,76.2775650024414,,,56.88075637817382,FALSE,7.721775235611273e-4
2022,UT,Total,Both,1,24–25,24,8.074314100667833e-4,98744.2734375,79.7292251586914,,,55.924312591552734,FALSE,8.0775751446123e-4
2022,UT,Total,Both,1,25–26,25,8.469851454719901e-4,98664.546875,83.5674057006836,,,54.969097137451165,FALSE,8.473439893580357e-4
2022,UT,Total,Both,1,26–27,26,8.91324772965163e-4,98580.9765625,87.86766815185547,,,54.01527404785156,FALSE,8.917221799999812e-4
2022,UT,Total,Both,1,27–28,27,9.380876435898244e-4,98493.109375,92.395172119140625,,,53.06301498413086,FALSE,9.385278542814576e-4
2022,UT,Total,Both,1,28–29,28,9.850315982475877e-4,98400.7109375,96.92781066894533,,,52.11237335205078,FALSE,9.85516980931001e-4
2022,UT,Total,Both,1,29–30,29,0.0010327070485800505,98303.78125,101.51900482177734,,,51.16326522827149,FALSE,0.0010332405659877377
2022,UT,Total,Both,1,30–31,30,0.0010794538538902998,98202.265625,106.00481414794922,,,50.21563720703125,FALSE,0.0010800367788219212
2022,UT,Total,Both,1,31–32,31,0.001133425859734416,98096.2578125,111.1848373413086,,,49.26936340332031,FALSE,0.0011340685510456494
2022,UT,Total,Both,1,32–33,32,0.0012344967108219862,97985.0703125,120.96224975585938,,,48.324703216552734,FALSE,0.0012352591725147272
2022,UT,Total,Both,1,33–34,33,0.001302217715419829,97864.109375,127.44037628173828,,,47.383811950683594,FALSE,0.001303066153334447
2022,UT,Total,Both,1,34–35,34,0.001419323030859232,97736.671875,138.71990966796875,,,46.4449462890625,FALSE,0.0014203309850985286
2022,UT,Total,Both,1,35–36,35,0.0015478216810151937,97597.953125,151.06422424316406,,,45.51024627685547,FALSE,0.001549020484760518
2022,UT,Total,Both,1,36–37,36,0.0016753594391047957,97446.890625,163.25857543945312,,,44.580020904541016,FALSE,0.0016767640303274758
2022,UT,Total,Both,1,37–38,37,0.0017927270382642746,97283.6328125,174.4029998779297,,,43.65399932861328,FALSE,0.0017943354150714314
2022,UT,Total,Both,1,38–39,38,0.0018877830589190123,97109.2265625,183.32115173339844,,,42.731502532958984,FALSE,0.0018895666048316625
2022,UT,Total,Both,1,39–40,39,0.0019635038916021585,96925.90625,190.31439208984375,,,41.81137466430664,FALSE,0.0019654334597255865
2022,UT,Total,Both,1,40–41,40,0.002033251104876399,96735.59375,196.6877593994141,,,40.89264678955078,FALSE,0.0020353202634636313
2022,UT,Total,Both,1,41–42,41,0.002106735482811928,96538.90625,203.38194274902344,,,39.97494125366211,FALSE,0.0021089569900732837
2022,UT,Total,Both,1,42–43,42,0.002184551674872637,96335.5234375,210.4499359130859,,,39.05828475952149,FALSE,0.0021869404170480914
2022,UT,Total,Both,1,43–44,43,0.0022758091799914837,96125.0703125,218.76231384277344,,,38.1427001953125,FALSE,0.0022784017838391687
2022,UT,Total,Both,1,44–45,44,0.002385574160143733,95906.3046875,228.7915954589844,,,37.22856521606445,FALSE,0.0023884230402879346
2022,UT,Total,Both,1,45–46,45,0.002519406843930483,95677.515625,241.0505828857422,,,36.3163948059082,FALSE,0.002522584552323241
2022,UT,Total,Both,1,46–47,46,0.0026699593290686607,95436.46875,254.81149291992188,,,35.406856536865234,FALSE,0.0026735284351621564
2022,UT,Total,Both,1,47–48,47,0.0028270024340599775,95181.65625,269.0787658691406,,,34.50030517578125,FALSE,0.002831004061746673
2022,UT,Total,Both,1,48–49,48,0.002978879725560546,94912.578125,282.733154296875,,,33.59669494628906,FALSE,0.0029833232060672197
2022,UT,Total,Both,1,49–50,49,0.0031320517882704735,94629.84375,296.38555908203125,,,32.695579528808594,FALSE,0.0031369643556804485
2022,UT,Total,Both,1,50–51,50,0.003294168272987008,94333.4609375,310.75030517578125,,,31.79673767089844,FALSE,0.0032996029967396643
2022,UT,Total,Both,1,51–52,51,0.003496084129437804,94022.7109375,328.7113037109375,,,30.90017318725586,FALSE,0.00350220613307774
2022,UT,Total,Both,1,52–53,52,0.003766786539927125,93694,352.92529296875,,,30.00682830810547,FALSE,0.00377389426699113
2022,UT,Total,Both,1,53–54,53,0.004131058230996132,93341.078125,385.5974426269531,,,29.118392944335938,FALSE,0.004139608713320264
2022,UT,Total,Both,1,54–55,54,0.004578703083097935,92955.484375,425.6155700683594,,,28.23710823059082,FALSE,0.004589209396704772
2022,UT,Total,Both,1,55–56,55,0.005095833446830511,92529.8671875,471.5167846679687,,,27.36469078063965,FALSE,0.0051088503721310905
2022,UT,Total,Both,1,56–57,56,0.0056395865976810455,92058.3515625,519.1710205078125,,,26.502290725708008,FALSE,0.005655534034653326
2022,UT,Total,Both,1,57–58,57,0.006160863675177097,91539.1796875,563.96038818359375,,,25.64976501464844,FALSE,0.00617990043723709
2022,UT,Total,Both,1,58–59,58,0.0066086347214877605,90975.21875,601.22198486328125,,,24.805669784545895,FALSE,0.0066305441436126785
2022,UT,Total,Both,1,59–60,59,0.006999185774475336,90374,632.54443359375,,,23.967363357543945,FALSE,0.007023766096347736
2022,UT,Total,Both,1,60–61,60,0.007366817444562912,89741.453125,661.10888671875,,,23.132776260375977,FALSE,0.0073940527630031675
2022,UT,Total,Both,1,61–62,61,0.007784659042954445,89080.34375,693.4600830078125,,,22.300745010375977,FALSE,0.00781507790138264
2022,UT,Total,Both,1,62–63,62,0.008307129144668579,88386.8828125,734.2412719726564,,,21.47178840637207,FALSE,0.008341777255145857
2022,UT,Total,Both,1,63–64,63,0.008994505740702152,87652.640625,788.39215087890625,,,20.647462844848633,FALSE,0.009035139045709491
2022,UT,Total,Both,1,64–65,64,0.009840833954513071,86864.25,854.816650390625,,,19.830322265625,FALSE,0.009889494390609108
2022,UT,Total,Both,1,65–66,65,0.010797969065606594,86009.4296875,928.7271728515624,,,19.02243995666504,FALSE,0.010856583592501596
2022,UT,Total,Both,1,66–67,66,0.011998922564089298,85080.703125,1020.8767700195312,,,18.224628448486328,FALSE,0.012071344125794237
2022,UT,Total,Both,1,67–68,67,0.013180687092244623,84059.828125,1107.96630859375,,,17.43988800048828,FALSE,0.013268128618051721
2022,UT,Total,Both,1,68–69,68,0.014364822767674925,82951.859375,1191.5887451171875,,,16.666149139404297,FALSE,0.014468743233787098
2022,UT,Total,Both,1,69–70,69,0.015609747730195522,81760.2734375,1276.2572021484375,,,15.90175724029541,FALSE,0.01573253820647489
2022,UT,Total,Both,1,70–71,70,0.016962338238954544,80484.015625,1365.1971435546875,,,15.145987510681152,FALSE,0.017107429239534528
2022,UT,Total,Both,1,71–72,71,0.01855519600212574,79118.8203125,1468.065185546875,,,14.398704528808594,FALSE,0.018728955724315644
2022,UT,Total,Both,1,72–73,72,0.0205206461250782,77650.7578125,1593.4437255859375,,,13.661473274230955,FALSE,0.02073337727408785
2022,UT,Total,Both,1,73–74,73,0.022933633998036385,76057.3125,1744.2705078125,,,12.937213897705078,FALSE,0.023199660256638655
2022,UT,Total,Both,1,74–75,74,0.025794701650738716,74313.0390625,1916.8826904296875,,,12.22913932800293,FALSE,0.026131731762960058
2022,UT,Total,Both,1,75–76,75,0.029049035161733627,72396.15625,2103.03857421875,,,11.53969955444336,FALSE,0.029477176936380408
2022,UT,Total,Both,1,76–77,76,0.03267359733581543,70293.1171875,2296.72900390625,,,10.869986534118652,FALSE,0.03321624443363168
2022,UT,Total,Both,1,77–78,77,0.0367601290345192,67996.390625,2499.55615234375,,,10.220255851745604,FALSE,0.03744843366128392
2022,UT,Total,Both,1,78–79,78,0.04134258255362511,65496.8359375,2707.808349609375,,,9.591209411621092,FALSE,0.04221522578208295
2022,UT,Total,Both,1,79–80,79,0.04649901017546654,62789.02734375,2919.627685546875,,,8.98327350616455,FALSE,0.04760582197569621
2022,UT,Total,Both,1,80–81,80,0.05239453539252282,59869.3984375,3136.829345703125,,,8.396973609924316,FALSE,0.05380405461440054
2022,UT,Total,Both,1,81–82,81,0.05908115953207016,56732.5703125,3351.825927734375,,,7.833609104156494,FALSE,0.060879577548772185
2022,UT,Total,Both,1,82–83,82,0.06659817695617676,53380.74609375,3555.060302734375,,,7.294093132019043,FALSE,0.06889222526058125
2022,UT,Total,Both,1,83–84,83,0.07483752816915512,49825.6875,3728.831298828125,,,6.77885103225708,FALSE,0.07774671412328543
2022,UT,Total,Both,1,84–85,84,0.08397771418094635,46096.85546875,3871.108642578125,,,6.286754608154297,FALSE,0.08765838978229618
2022,UT,Total,Both,1,85–86,85,0.09364450722932816,42225.74609375,3954.209228515625,,,5.817264556884766,FALSE,0.09824453789909506
2022,UT,Total,Both,1,86–87,86,0.1063494086265564,38271.53515625,4070.155029296875,,,5.36664342880249,FALSE,0.11232210325498576
2022,UT,Total,Both,1,87–88,87,0.12041579186916351,34201.37890625,4118.38623046875,,,4.945801734924316,FALSE,0.12813024428302863
2022,UT,Total,Both,1,88–89,88,0.13589145243167877,30082.9921875,4088.021484375,,,4.5544352531433105,FALSE,0.14579778909221297
2022,UT,Total,Both,1,89–90,89,0.15279968082904816,25994.970703125,3972.023193359375,,,4.192044258117676,FALSE,0.1654392100772554
2022,UT,Total,Both,1,90–91,90,0.1711333841085434,22022.947265625,3768.861572265625,,,3.8579351902008057,FALSE,0.18714692763433347
2022,UT,Total,Both,1,91–92,91,0.19084987044334412,18254.0859375,3483.7900390625,,,3.5512373447418213,FALSE,0.210982900009645
2022,UT,Total,Both,1,92–93,92,0.21186670660972595,14770.2958984375,3129.333984375,,,3.270915985107422,FALSE,0.2369697017474909
2022,UT,Total,Both,1,93–94,93,0.23405949771404264,11640.9619140625,2724.677734375,,,3.015796184539795,FALSE,0.2650819746317156
2022,UT,Total,Both,1,94–95,94,0.2572619616985321,8916.2841796875,2293.82080078125,,,2.7845845222473145,FALSE,0.2952388208032326
2022,UT,Total,Both,1,95–96,95,0.28126904368400574,6622.46337890625,1862.6939697265625,,,2.575895071029663,FALSE,0.327298513650898
2022,UT,Total,Both,1,96–97,96,0.3058428466320038,4759.76953125,1455.741455078125,,,2.3882787227630615,FALSE,0.3610560520008266
2022,UT,Total,Both,1,97–98,97,0.3307212293148041,3304.028076171875,1092.7122802734375,,,2.2202465534210205,FALSE,0.39624445613604914
2022,UT,Total,Both,1,98–99,98,0.35562875866889954,2211.31591796875,786.40753173828125,,,2.070298910140991,FALSE,0.4325407179719611
2022,UT,Total,Both,1,99–100,99,0.380288690328598,1424.908447265625,541.8765869140625,,,1.9369475841522217,FALSE,0.469575890540332
2022,UT,Total,Both,1,100 and older,100,1,883.0318603515625,883.0318603515625,,,1.8187367916107176,FALSE,
2022,VA,Total,Both,1,0–1,0,0.006126294378191233,100000,612.62945556640625,,,77.45135498046875,FALSE,0.006145117778440926
2022,VA,Total,Both,1,1–2,1,3.745367866940797e-4,99387.3671875,37.22422409057618,,,76.92803955078125,FALSE,3.7460693873363297e-4
2022,VA,Total,Both,1,2–3,2,2.458058879710734e-4,99350.140625,24.420848846435547,,,75.95667266845702,FALSE,2.458361019517412e-4
2022,VA,Total,Both,1,3–4,3,2.2214393538888544e-4,99325.71875,22.064605712890625,,,74.97522735595702,FALSE,2.2216861209379063e-4
2022,VA,Total,Both,1,4–5,4,1.495525211794302e-4,99303.65625,14.851112365722656,,,73.99177551269531,FALSE,1.4956370499400959e-4
