year,population,sex,age_min,age_max,centered_age,mortality_at_center,beta,beta_se,beta_ci_low,beta_ci_high,doubling_time,doubling_ci_low,doubling_ci_high,r_squared,rmse_log,n_ages,age_center
2007,Total,Female,75,89,82,0.058121764044962394,0.11200681405235548,9.927537279229013e-4,0.10986210001496426,0.1141515280897467,6.188437609125697,6.0721673389688515,6.309247506333231,0.9989797791038396,0.015464881226119042,15,82
2008,Total,Both,75,89,82,0.06719804064761084,0.10624139390314709,9.237907631322755e-4,0.10424566529334628,0.1082371225129479,6.524266626168699,6.403969030838078,6.649170290289154,0.9990180793105494,0.014390592578803194,15,82
2008,Total,Male,75,89,82,0.08102068550484579,0.10549696723892348,7.45270202313335e-4,0.10388690885325007,0.10710702562459688,6.570304329129627,6.471537945506776,6.672132111843661,0.9993516503940199,0.0116096417832203,15,82
2008,Total,Female,75,89,82,0.05837479030956067,0.11276112790603544,0.0010895361483438475,0.1104073281610702,0.11511492765100069,6.14704014966531,6.021349226413033,6.278090341510049,0.9987877811364774,0.01697253473019381,15,82
2009,Total,Both,75,89,82,0.06458748640398713,0.10573386147595597,8.330982133592045e-4,0.10393406220805959,0.10753366074385234,6.55558371636288,6.445862400342139,6.669105063673678,0.9991935875757275,0.012977805629849673,15,82
2009,Total,Male,75,89,82,0.07783185040178058,0.10541562973269859,6.78506714715102e-4,0.10394980509302855,0.10688145437236864,6.575373901550956,6.485196001778397,6.668095047793712,0.9994617205469513,0.01056961606797229,15,82
2009,Total,Female,75,89,82,0.05601142373002178,0.11179552093350954,0.0010127016953997308,0.10960771193242123,0.11398332993459785,6.200133733194866,6.081127661015555,6.323890612617714,0.9989343990791886,0.01577562591440855,15,82
2010,Total,Both,75,89,82,0.06449678224745137,0.10705685440405023,9.137573148219148e-4,0.10508280174149537,0.10903090706660509,6.474570772870773,6.357345813297817,6.596200035331124,0.9990538390467829,0.01423429390971355,15,82
2010,Total,Male,75,89,82,0.07740970954181588,0.10605923985690474,7.850616204626615e-4,0.10436321733866531,0.10775526237514417,6.535471888117813,6.432606308792517,6.641680835793308,0.9992882219459135,0.012229503021904023,15,82
2010,Total,Female,75,89,82,0.05590185200665024,0.11322387064889348,0.001049343894365418,0.11095690098965583,0.11549084030813114,6.121917371199845,6.001750257514961,6.2469947734441975,0.9988846315171728,0.01634642936639235,15,82
2011,Total,Both,75,89,82,0.06412787902853094,0.10798788784822383,7.19642488197965e-4,0.10643319477286205,0.10954258092358561,6.418749309498103,6.327650624221359,6.512509391822573,0.9994229994977774,0.01121041935398767,15,82
2011,Total,Male,75,89,82,0.0763942479314887,0.10675922216515554,6.084833493254039e-4,0.10544467380929344,0.10807377052101765,6.492621119772238,6.413648540421244,6.5735627558919365,0.999577869647813,0.009478808752576427,15,82
2011,Total,Female,75,89,82,0.05582983842636277,0.11411460923257619,9.014763687531206e-4,0.11216708794098006,0.11606213052417232,6.074131833087619,5.9722079667974315,6.17959504239483,0.9991893799151035,0.01404298425561067,15,82
2012,Total,Both,75,89,82,0.06332082016285921,0.10822015019043378,7.221645052676511e-4,0.10666000862844359,0.10978029175242397,6.404973374553833,6.313949156950026,6.4986604583407095,0.9994214405022859,0.011249706735476072,15,82
2012,Total,Male,75,89,82,0.07512384070496872,0.10705054712665271,6.865255393646735e-4,0.10556739886954807,0.10853369538375736,6.474952246062554,6.386469917098929,6.5659208049303395,0.9994656241446034,0.010694531409300859,15,82
2012,Total,Female,75,89,82,0.055244709924404556,0.11421019061875956,8.62736212330818e-4,0.11234636234684463,0.1160740188906745,6.069048451847103,5.9715962898880335,6.16973408021887,0.9992587449723414,0.013439499321833909,15,82
2013,Total,Both,75,89,82,0.06324233463719064,0.10865130073390579,6.858123177243558e-4,0.10716969329847799,0.11013290816933359,6.379557132569526,6.293733563216226,6.467753701874122,0.9994823226399385,0.010683421012386523,15,82
2013,Total,Male,75,89,82,0.07523040477285677,0.10784794919286392,7.627941776019311e-4,0.1062000325602404,0.10949586582548744,6.427077990332425,6.330350240480046,6.526807608714883,0.9993500918761252,0.011882626098287646,15,82
2013,Total,Female,75,89,82,0.05500580916217396,0.11460672627115692,7.670695522842644e-4,0.11294957325307504,0.1162638792892388,6.048049735928891,5.961844596940968,6.136784412694312,0.9994179774865656,0.011949226867239452,15,82
2014,Total,Both,75,89,82,0.06230053235848795,0.10790670433609259,6.167825025652391e-4,0.10657422674969597,0.10923918192248921,6.423578449778507,6.345224930847328,6.503891247439173,0.9995754526182308,0.009608090985945566,15,82
2014,Total,Male,75,89,82,0.07397299002058567,0.10682311595362526,7.772175202218164e-4,0.1051440395836843,0.10850219232356621,6.488737707865204,6.3883241961867405,6.592358285875714,0.9993122996183742,0.012107309495817497,15,82
2014,Total,Female,75,89,82,0.05413684810137168,0.11387358009584636,6.033188659080069e-4,0.11257018892808603,0.1151769712636067,6.086988570803952,6.018105641739201,6.157466618473504,0.9996352185348426,0.009398357659422225,15,82
2015,Total,Both,75,89,82,0.06284003154745345,0.10891351110738048,7.209166009749576e-4,0.10735606547871049,0.11047095673605048,6.36419828460543,6.2744743146933155,6.456525557909921,0.9994307505822324,0.011230267179496314,15,82
2015,Total,Male,75,89,82,0.07421328087603178,0.10711914651562658,8.361223144135205e-4,0.10531281407459848,0.10892547895665468,6.470805669263139,6.363499038051264,6.581793361527245,0.9992085838122443,0.013024914356118194,15,82
2015,Total,Female,75,89,82,0.05475678891092991,0.11515326547143134,7.274252117996175e-4,0.11358175884393865,0.11672477209892404,6.019344546784996,5.938303995766248,6.102627636822649,0.9994815077158923,0.011331656769400946,15,82
2016,Total,Both,75,89,82,0.061634403127572505,0.10812154741984614,9.113153878561178e-4,0.10615277021976956,0.11009032461992273,6.410814468538723,6.296168014337097,6.529713535736402,0.9990773109845579,0.014196254152796274,15,82
2016,Total,Male,75,89,82,0.07283672230014489,0.1063689933053417,0.0011512449168324587,0.10388187987110475,0.10885610673957866,6.516440167579704,6.367554391947825,6.672455113634765,0.9984794949878929,0.017933819234542268,15,82
2016,Total,Female,75,89,82,0.05361920820802303,0.11434470989957808,8.07002530434746e-4,0.11260128692714069,0.11608813287201547,6.061908602231741,5.97087026392374,6.155766061612157,0.9993528873898528,0.012571293293919612,15,82
2017,Total,Both,75,89,82,0.06200605557049435,0.10925029949966814,7.369434777374766e-4,0.10765822990877941,0.11084236909055686,6.344579225268402,6.253449707427785,6.4384040230576,0.9994088337625848,0.011479930050142572,15,82
2017,Total,Male,75,89,82,0.07323505628451574,0.10749990099001946,8.593972760278894e-4,0.10564328605143931,0.10935651592859962,6.447886688047263,6.3384168256833515,6.5612042796779475,0.9991698539766878,0.013387486167016143,15,82
2017,Total,Female,75,89,82,0.05387334602793901,0.11518746203424245,7.556588616981998e-4,0.11355496031445131,0.11681996375403358,6.017557538978412,5.933465122617042,6.104067833236991,0.9994408329371259,0.011771473845862544,15,82
2018,Total,Both,75,89,82,0.06127171298295982,0.10948502529044714,8.848825234032303e-4,0.1075733528222351,0.11139669775865918,6.330977032896793,6.222331491923108,6.443484026247379,0.9991515299837265,0.013784489283290029,15,82
2018,Total,Male,75,89,82,0.07232782660888994,0.1075385780527496,0.0010947308048130126,0.1051735559347673,0.10990360017073192,6.44556765684538,6.306865102536788,6.5905081785944555,0.9986546206215848,0.017053455851965073,15,82
2018,Total,Female,75,89,82,0.05322100439095668,0.115715647279369,8.326168128510035e-4,0.11391688801404175,0.11751440654469626,5.990090336586025,5.898401744438957,6.084674473151916,0.9993273992895078,0.012970306487341189,15,82
2019,Total,Both,75,89,82,0.06041868373981591,0.11037837585077101,9.083689977113965e-4,0.10841596393961278,0.11234078776192924,6.27973708815089,6.170040235331547,6.3934051349303616,0.9991203340973265,0.014150355988576575,15,82
2019,Total,Male,75,89,82,0.07129880570932215,0.10797608607832514,0.0010623265898913065,0.10568106901059696,0.11027110314605332,6.419450877828086,6.285846071947576,6.558858526406857,0.9987432232449583,0.01654867070647053,15,82
2019,Total,Female,75,89,82,0.05239114352535005,0.11674302193214536,8.970869510621465e-4,0.11480498340094893,0.1186810604633418,5.937375691395275,5.840419506312421,6.0376053375590315,0.9992329612213088,0.013974606951820767,15,82
2019,Hispanic,Both,75,89,82,0.046384420419940044,0.11201690540864431,9.422442965958117e-4,0.10998131036354789,0.11405250045374074,6.187880106411646,6.077439580915485,6.302408820814354,0.9990810244512632,0.01467805732981742,15,82
2019,Hispanic,Male,75,89,82,0.056862176829712896,0.10956656629794863,0.0011860904267324641,0.10700417371630523,0.11212895887959203,6.32626542913687,6.181696392136048,6.477758357329607,0.9984788860957934,0.018476634292003313,15,82
2019,Hispanic,Female,75,89,82,0.03980903776349548,0.12088470533165713,8.667553591806774e-4,0.11901219422086204,0.12275721644245222,5.733952683743068,5.646488252565487,5.824169406318208,0.9993321121327805,0.013502108634612268,15,82
2019,American Indian or Alaska Native non-Hispanic,Both,75,89,82,0.06569724809365979,0.08296562647241773,7.052818472311269e-4,0.08144195767568743,0.08448929526914803,8.354630827628174,8.203964518248902,8.510934662451858,0.9990614345453726,0.010986712707881438,15,82
2019,American Indian or Alaska Native non-Hispanic,Male,75,89,82,0.07548424935723591,0.08369595291551483,0.0015666770245316957,0.08031135297691618,0.0870805528541135,8.28172876243644,7.9598389978205395,8.630749637092729,0.9954656019450664,0.02440532170527783,15,82
2019,American Indian or Alaska Native non-Hispanic,Female,75,89,82,0.058626282705095005,0.0853515052812051,4.4050870050621157e-4,0.08439984409173232,0.08630316647067787,8.12108911584223,8.031538226299578,8.212659490301652,0.9996538378325579,0.0068621396634328926,15,82
2019,Asian non-Hispanic,Both,75,89,82,0.03650093009856963,0.12744603132307528,0.0010229770132859184,0.12523602384729046,0.1296560387988601,5.438750609682144,5.346046254237711,5.534726824329323,0.999163128324013,0.01593569237016791,15,82
2019,Asian non-Hispanic,Male,75,89,82,0.043772359642706093,0.12176023619349263,0.0011917075534156568,0.11918570854742348,0.12433476383956178,5.692722043167241,5.574846158507718,5.815690396169814,0.9987562551801373,0.018564136554190123,15,82
2019,Asian non-Hispanic,Female,75,89,82,0.031246127885352977,0.13689824565808942,0.0010016049233714556,0.1347344097754789,0.13906208154069993,5.063229095653401,4.984444162494999,5.144544602340294,0.9993045940982029,0.015602763041589482,15,82
2019,Black non-Hispanic,Both,75,89,82,0.06729998239445262,0.09007648369555496,4.5677827463156003e-4,0.08908967422808778,0.09106329316302214,7.695095902085599,7.611707818638497,7.780331296142657,0.9996658155603082,0.007115583215817713,15,82
2019,Black non-Hispanic,Male,75,89,82,0.08295818455390755,0.086733082768427,3.762147358532301e-4,0.08592032024499026,0.08754584529186375,7.991727705685426,7.917533701903319,8.067325384536849,0.9997554660413788,0.005860583588700253,15,82
2019,Black non-Hispanic,Female,75,89,82,0.05804826037393461,0.09777673021683295,5.896846934375417e-4,0.09650279388793462,0.09905066654573128,7.089081205955639,6.997905261343417,7.182664383425762,0.9995273858282453,0.009185967766600243,15,82
2019,White non-Hispanic,Both,75,89,82,0.06158761569300406,0.11066837076198718,8.505128596513752e-4,0.10883094943807782,0.11250579208589655,6.263281692749292,6.160991071737333,6.369026312265421,0.9992327714463075,0.01324908684383894,15,82
2019,White non-Hispanic,Male,75,89,82,0.07237607750098304,0.10854388559186277,9.854261976022006e-4,0.10641500172130566,0.11067276946241988,6.385870348941227,6.263032757983984,6.513622791411074,0.9989296748105256,0.01535073470326738,15,82
2019,White non-Hispanic,Female,75,89,82,0.05346476198898226,0.11669624051540547,8.364089419574663e-4,0.11488928885321535,0.1185031921775956,5.939755878154794,5.849185729285297,6.033174958942628,0.9993326141141489,0.01302937937175962,15,82
2020,Total,Both,75,89,82,0.06961319997194067,0.10843395088300432,9.307265700514583e-4,0.10642323837332804,0.11044466339268061,6.392344601625942,6.2759680664288355,6.513118668015114,0.999043155727438,0.014498636927764619,15,82
2020,Total,Male,75,89,82,0.08261612242874912,0.10496174677531357,0.001053876829509036,0.10268498430506987,0.10723850924555728,6.60380759519686,6.463603284271329,6.750229210734977,0.9986911431089392,0.01641704235089196,15,82
2020,Total,Female,75,89,82,0.05993804426922636,0.11593979737284599,8.930827315021779e-4,0.1140104094320805,0.11786918531361147,5.978509504643018,5.880647929445738,6.079683285172959,0.9992292264720214,0.013912230172810548,15,82
2020,Hispanic,Both,75,89,82,0.06531780641449005,0.10818761197589609,8.8272097137e-4,0.10628060925694595,0.11009461469484623,6.4068997170801465,6.295922670524528,6.521859306283989,0.9991353119039503,0.013750817140322688,15,82
2020,Hispanic,Male,75,89,82,0.08188189898407132,0.10432205359830408,0.0010559554072206313,0.10204080063392224,0.10660330656268593,6.644301532147115,6.502117081634368,6.792843414142292,0.9986698390689218,0.016449421939630792,15,82
2020,Hispanic,Female,75,89,82,0.054848471259334744,0.11982440404929927,8.761183702257651e-4,0.11793166538291226,0.12171714271568627,5.784691240982632,5.694737529117302,5.877532368506508,0.9993054929721931,0.013647963391596237,15,82
2020,American Indian or Alaska Native non-Hispanic,Both,75,89,82,0.08302925256272499,0.0725541607382655,6.567991639732766e-4,0.07113523241082667,0.07397308906570432,9.553513864772407,9.37026139254883,9.744076979418843,0.9989358043756841,0.010231461010489239,15,82
2020,American Indian or Alaska Native non-Hispanic,Male,75,89,82,0.09312281899216349,0.064493474620841,0.0013040558913888648,0.06167623314680885,0.06731071609487314,10.747555231517259,10.297724059018595,11.238481100329796,0.994713088447611,0.020314272216075513,15,82
2020,American Indian or Alaska Native non-Hispanic,Female,75,89,82,0.07566115469043673,0.08349937842230583,3.707252336273729e-4,0.0826984752474174,0.08430028159719426,8.301225633732138,8.222359017398764,8.38161983623261,0.9997438054515808,0.005775069429925933,15,82
2020,Asian non-Hispanic,Both,75,89,82,0.04439344720582347,0.12504032958080244,8.820239972145647e-4,0.12313483258297207,0.12694582657863282,5.543388944060851,5.46018092316407,5.629172233558536,0.9993535676198835,0.013739959842859768,15,82
2020,Asian non-Hispanic,Male,75,89,82,0.05448251729996624,0.1178490460799746,9.717590570875803e-4,0.11574968827140875,0.11994840388854044,5.881652873876997,5.778711163210124,5.988328702317197,0.9991168698832579,0.01513783124210234,15,82
2020,Asian non-Hispanic,Female,75,89,82,0.0371579320147003,0.13705877314330658,9.600166404362307e-4,0.13498478328362545,0.13913276300298771,5.057298884728824,4.981911992540971,5.135002358773492,0.9993626025997621,0.01495491067105531,15,82
2020,Black non-Hispanic,Both,75,89,82,0.0854132568726001,0.08868613269527836,9.315715987434906e-4,0.086673594612102,0.09069867077845473,7.815733525573478,7.642308036168055,7.997212803530858,0.998567673919774,0.014511800583550918,15,82
2020,Black non-Hispanic,Male,75,89,82,0.10582505048565827,0.08405158123636461,9.489881957581557e-4,0.08200141688289551,0.0861017455898337,8.24668816890809,8.050326689796952,8.452868339455819,0.9983455483392802,0.014783112185430788,15,82
2020,Black non-Hispanic,Female,75,89,82,0.07305274063009627,0.09728227954771697,9.09260051210007e-4,0.09531794263250912,0.09924661646292482,7.125112443730891,6.98408878068787,7.271948611315711,0.9988656184326756,0.014164236607842502,15,82
2020,White non-Hispanic,Both,75,89,82,0.0694877965516557,0.1102279828057742,8.841412335500463e-4,0.10831791179692633,0.11213805381462207,6.2883050466531385,6.181195026853262,6.399192608692944,0.9991643203238174,0.013772941646437933,15,82
